评价,评分
感受一下美丽的桂林湖景，微风徐徐，神清气爽。孩子都流连忘返，还想多呆一周，没享受够。期待下次再来！！,5
还需要电话回访确认时间，为啥不可以直接选择时间段购买？,1
两江四湖适合晚上游览，途中有几个拍照圣地，值得一玩,5
桂林精华，省去白天逛景点。就是船上蚊子多。,4
景色还是很不错的，象山白天去，日月双塔晚上亮灯去，比较好。,4
总体来说还是值得坐一坐的，全程一个半小时，晚上的双塔最好看，建议早点买票坐前排，音响效果不太好，坐后排听不清解说。,4
网上订票非常方便，到码头直接兑换船票。提前有工作人员联系，确定班次和时间，并确认码头，非常方便负责。,5
夜景漂亮，船也算舒适，时间一个半小时，而且距离两边的马路很近，只是江和湖都不大，是那种小巧精致的感觉。,4
服务周到，态度热情，干净整洁，风景优美。告知朋友，一同游览。依依不舍，下次还来，,5
还好，值得一看，小贵，风景不错，票价略贵,4
我游过多次，这次导游是最差的。行程中有不讲解看手机。非常不好的，大煞风景！！！！！！！！！！！！！！！！！,2
两江四湖 是一个没什么意思的景点 。。。,2
很有桂林特色，下次还要带家人乘坐,5
船上拍的照片已付款说回来后3到15天可以免费下载电子版，结果还要再收费30元一张,1
三星游漓江到阳朔！坐了大概4个小时，景色很赞！看到了九马画山和黄布倒影！这么高大上的游船还是第一次坐……中午在游船上吃盒饭，还可以！到后来可能有点视觉疲劳了……,5
没有充分挖掘文化底蕴，讲解太快，摄影误事，灯做的比南京秦淮河好，但感觉不如南京。,4
一般般，夜色还行，至于豪华就别想了，没啥感觉，适合老人家出游，没什么新奇事物，晚上看比白天好看吧！有灯光之类的,3
充分体验桂林的山水文化，值得一去,5
就是游船，没有上岸的机会，想坐船的可以去,2
感觉非常好，中国水上威尼斯的感觉！晚上看会比较好看，特别是金银双塔，值得一游！,5
美呀，美呀，美呀美呀美呀美呀，美真的很美。,5
涨见识！夜景很漂亮！经典！经典！经典！,5
夜景真的好美，桂林的招牌景点，必须要来看看的，船上也有讲解的，就是现在不能太多人站在甲板上了，有点拍照片不方便，有点小贵，搞点优惠政策就完美了。,5
爸妈说只能在座位上看景色，又不能拍到清晰的景色，没什么欣赏价值，200块的游船费太高了！而且附近交通一塌糊涂，爸妈游完船都十点50了，还堵得要命，滴滴显示要等待30个人。后来走了一公里多才叫到车。,3
夜景不错，各种桥和建筑都有故事。桥面有很多雕刻的浮雕画，也有手绘的简笔画，都很不错，象山渔人码头登岸。,4
尽然比码头卖的还贵，大家还是比较比较好,3
不错，一次游览了桂林市内的所有景观，很漂亮,5
晚上没事做可以休闲的坐船看一下，孩子不是很感兴趣，坐久了就觉得无聊了，景色其实还是可以的，只是船程长景点少了一点,4
漓江的水里漂着很多垃圾，好可惜。希望当地好好管理游客好好爱护。景色还是美的，晚风吹在脸上，非常惬意放松。,4
还凑合，几个景点还行，一般般。,4
美呀，美呀，美呀美呀美呀美呀，美真的很美。,5
建議白天去吧 晚上真的就燈光 什麼都看不到了 不停建築物也看不清遠方 要不就五六點的時候吧 可以看到白天也可以看到剛剛開燈的效果,5
昨天突然在空降利刃离看见了日月双塔，想起来之前我去过那，就来评论了，那个里面的景色跟坐船看到的景色不一样，心情也不一样。,4
整体不错，00.00以后周边的灯都灭了,5
说好的90分钟，最后只有54分钟，船开的像飞艇,1
夜景很漂亮，导游介绍也很热情，但是还是感觉偏贵,5
最优质的旅游线路，风景美如画，桂林一张名片。,5
晚上的两江四湖美景比白天的更具观赏性，还是值得欣赏的，我们是在晚上9点坐的游船，但似乎并不影响观赏效果,5
晚上景色不错，坐船游很惬意，很多地方可以拍照,5
很好.................. .........,5
整体还不错吧！就是在桂林市内的几个湖里面转一转，看看夜景，体验过闸，过了几条桥，可能最有价值的就是拍照日月双塔夜景！,4
该产品性价比高，让我们欣赏到晚上桂林两江四湖较之白天不一样的给人另外一种恬静、舒适、向往……美不胜收的美景！,5
夜游两江四湖算是到桂林必玩的节目之一，晚上两江四湖两岸灯光不错，可以看到岸上游人如织，还有很多本地市民在玩广场舞。一些景点作为背景拍照也不错。由于桂林很久没有下雨了，所以水位很低。由于上船的象山渔人码头在市中心，节假日如果坐船的话需要提前出发。,4
就是一个散团，帮你买票而已，不如自己买票,3
"很好,网上订票方便，也很快一,一直选携程",5
夜色下的漓江，美景无限，非常值得一看！,5
夜景还不错哦，桂林城里必去的景点，感受桂林水上的美,4
两江四湖是官方利用天然河流、湖泊再加上人工开挖打造出来的半人造景点，贯穿大半个桂林市区。这个景区的名字比它的实际景色要美，没有游海河壮阔、没有游秦淮河风韵、没有游黄浦江绚烂，总之很一般，没游过的游一次算是打卡，没有任何再来一次的欲望，勉强给个4星吧。,4
很多时间都是在江里赶路和等待，景点就是几个，座舱里有孩子一直哭，还有人一直打电话吵架，烦的不行,3
似乎没有我想要的感觉，可能是来错地方了，我想要的是在阳朔那里的游船，山与水结合在一起那才叫美啊！哇塞！,3
带小朋友体验游船，船上有空调有解说，景色一般。估计晚上看夜景会好些,4
晚上桂林两江四湖在灯光的照射下确实美丽如画，值得一游，特别是在桂林高温天热的晚上更是消暑的好去处，值得一去！,5
在桂林市区不远之的观看 晚上风景特别美 可是很多摩托车 堵的要命简直不得了,5
游船1小时20分，请问在树下面、草丛里放点灯就可以叫景色吗？售票中心花了210一个人的夜景船票就看了这些。太坑了。坑坑坑。,1
总体评价还行，就是买票的时候不能选时间，如果能够改掉这个问题，我可以打五分，今天晚上的风景还行，比较漂亮。,4
感觉看了一晚灯光，吹吹风倒是不错~,5
预定很方便，提前一点去上船点取票就可以了，晚上夜景很美丽，值得一坐,5
"没有去,下单页面没有时间选择,付款后才有短信通知9:55的船期，拖着两个几岁孩子怎么玩？这么晚都闹觉了，申请退款还坚决不同意,明明页面提示不足,实在令人失望,差评差评差评",1
游客游览，感觉白天玩的话可能另好玩一点。,3
两江四湖主要看夜景，乘着游船夜巡两江四湖还是非常惬意的。山水相印，别有一番韵味，而且有两次升水系统，比较独特。夜间还能看到，鸬鹚捕鱼活动，超级赞,5
游览时长90分钟，船票分为很多种，有只游览四湖的，也有游览一江四湖的，个人觉得既然来了就都看一看！两江四湖还是很美的，晚上灯光打开比白天漂亮！,5
时长90分钟，船票分好多种，有只游览四湖的，也有游览一江四湖的，个人觉得自然来了还是都看一看！两江四湖非常值得一游，晚上灯光打开比白天要漂亮很多！,5
服务真的很棒，就是车内清洁差了点,5
景色还不错，值得一玩啊，推荐大家前来游玩，配套设施也很齐全，该有的都有。,5
夜景太美了，要提前网上订票，最好订7点左右的船票，要游玩90分钟左右,5
灯光很美，打卡必游项目，独特的闸门体验。表演一般。空调船很冷，与甲板温差大，带外套。预约时间提前20分钟取票为宜，提前10分钟检票登船，船上照相可咨询随船摄影小哥,4
预定很方便，提前一点去上船点取票就可以了，晚上夜景很美丽，值得一坐,5
"没有去,下单页面没有时间选择,付款后才有短信通知9:55的船期，拖着两个几岁孩子怎么玩？这么晚都闹觉了，申请退款还坚决不同意,明明页面提示不足,实在令人失望,差评差评差评",1
游客游览，感觉白天玩的话可能另好玩一点。,3
两江四湖主要看夜景，乘着游船夜巡两江四湖还是非常惬意的。山水相印，别有一番韵味，而且有两次升水系统，比较独特。夜间还能看到，鸬鹚捕鱼活动，超级赞,5
得做下攻略，都不知道桂林有什么好吃的和好玩的，晚上沿江沿湖逛了半圈，二江四湖只剩木龙湖末走，日月双塔不错，象鼻山对我也没有诱惑力。,4
四湖夜景很美，值得一看，可以站甲板上看；两江只各江一小段，只能在船舱里看，就个象鼻山还行，其他就没什么看头了，一共90分钟，看完四湖换船，建议直接买夜游四湖的票就好。,5
美轮美奂，夜游两江四湖。上下船两个码头距离不远，走路十分钟就到了。游船体验不错，孩子喜欢。到桂林推荐大家一定体验夜游两江四湖,5
景致还好，但是相对而言性价比不高，优势是不费力在有限的时间内领略了桂林的精华，但如果时间允许体力够好，相信一一打卡的感觉会更好。,4
