评价,评分
整体而言园区弄得不错，景色优美，动物园和水上乐园都很好玩。价格不算便宜，性价比一般。尤其是园区内不让带任何吃的东西进去，园区内的餐饮又极贵，这点不好。,4
长隆水上乐园客服非常好，本人遗失手机，他们都能帮我找到并保管好，一百个赞,5
很棒的度假酒店，绿化覆盖率高，环境很好,5
长隆，我的最爱！性价比高，很适合周边自驾游。,5
玩的还可以，跳楼机一般。设备比较新。,4
整体而言是不错的。之前高铁站有凭借订单直接送去长隆园区的大巴，现在没有了。这一点需要更加注意。不过可以坐地铁前去，很便宜也很快捷,5
十一期间，野生动物园排队人很多，但是景区组织得还好，队伍基本一直都在不断行进缩短中，让人不容易感到不耐烦。大马戏非常精彩，但是其中杂技的内容好像站比较大，希望动物的表演还能更多一些。,4
动物园、大马戏、欢乐世界、水上乐园、酒店都在一起好方便！,5
因为没睡觉，所以没玩多少项目，下次一定要去好好的玩儿,5
动物园太大，逛不完…尤其是女孩子,5
很好玩 都非常激情 下次有时间还去,5
景色宜人，空气清新，项目齐全……,5
很棒的度假酒店，绿化覆盖率高，环境很好,5
长隆，我的最爱！性价比高，很适合周边自驾游。,5
51去过，真心人多，天气又热，,5
服务己算的上国内上等等级了，但在服务细节上做得不夠细致，园区内占地面积大，游乐设施很好，值得这个价，建议园区内各个餐厅提供素食餐饮，值得一玩。,4
位置不错，很多公交车都回到这里。这里风景不错，绿化好，空气好。,5
不错的景区里面景点很多，然后游玩的内容也很多。晚上还有演出可以观看。所以一整天，从早到晚都在里面。,4
冬天去玩的，碰到了百年不遇的冰雹，好处是没什么人，玩所有的项目都不用排队。动物园自己开车转，也是挺有特色的。除了宾馆房间比较贵，简直是完美的度假地点。,5
可以开车去，也可以坐地铁去，在园内可以步行也可以坐小火车或者缆车，动物种类还比较多，,5
看海去，景点特色，值得一去。！,5
很大，环境很好，以后还会再来的，推荐,5
不错的景区里面景点很多，然后游玩的内容也很多。晚上还有演出可以观看。所以一整天，从早到晚都在里面。而且地铁也可以直接到，所以交通也比较方便。,5
适合一家大小亲子之旅，很好玩很有趣,5
亲子游，在国内乐园里面算不错的，但性价比不高，酒店最多四星标准收了五星的价格，乐园的项目也没啥创意，表演倒是值得一看。,4
长隆景区里面应有尽有，适合全家老小旅游度假。吃喝玩乐在长隆。,5
动物非常可爱.野生动物非常多.马戏非常好看.期待下次再来,5
当天订票，当天就可以取到，很方便,5
非常值得去，大人小孩都适合，超赞,5
长隆马戏表演以杂技居多，动物表演很少，有种名不副实的感觉。,5
长隆真的很大，动物种类繁多，讲解员介绍也很详细，玩起来比较累。,5
长隆旅游度假区很大，绿树成荫，环境幽雅，吃喝玩乐应有尽有。暑假期间酒店还安排了些特别节目，大堂里请了黑人团队表演小杂技，就是人多、小孩闹。,4
长隆值得一玩！！！！！！！！！,5
适合一家大小亲子之旅，很好玩很有趣,5
几个景区比较集中，可以分好几天分别去玩！孩子们肯定喜欢！,5
酒店配套好，适合亲子游。想要深度玩好最好安排3天。,5
说不好吗？大家趋之若鹜。而且我也慕名而来了。整体管理没得说，印象深刻的有两点，第一，树木那么多的地方，蚊子基本杯治理干净，人流量如此巨大公厕无异味。第二，景区不让带食物，里面一份便当68，你懂的。值得一来。,4
差评，跟演出无关，根本都没看到演出，因为订错票了，都不给退票,1
看了大马戏，非常震撼，效果不错,5
每次不管是朋友还是客户过广州，都会极力推荐他们到长隆玩，一开始，你可能会觉得门票很贵，但是当你到了长隆之后，你会发现物有所值！,5
在长隆有不一样的体验，酒店一流，最开心的是每个服务生都面带微笑百问不厌。这次赶上突发事件，服务也是很到位的！喜欢长隆酒店，虽然价格的确贵，但是让你花的开心，孩子也非常喜欢。,5
不错哦，强烈推荐！很好很好,5
好玩，推荐推荐推荐，不错哦推荐,5
一家人可以痛痛快快的在这里呆上几天，好好放松还不错！,4
值得一玩。就是暑假人有点多。下次还去。,4
适合大人小孩游玩 还有免费缆车哦,5
景区大 游玩观赏动物的地方多 还有免费缆车,5
平时去的，人不多，小朋友很喜欢，最好的就是景区内的长隆酒店，非常不错,5
长隆旅游度假胜地太棒了！有游乐场，野生动物园，水上世界等等，里面设施也非常先进，管理科学，住宿酒店也很棒！还会再来的！,5
值得一玩！小孩子最喜欢去那玩耍,5
节假日人真的真的好多多，不过表演确实赞,4
院子挺大，人还真心不少，就是排队的时间超级长，想去玩的朋友，真心要提前做好心理准备。,5
欢乐谷整体一般，门票价格偏高。野生动物园不错，环境优美，设施完备，适合不同年龄阶段游玩，值得去。,4
一家人可以痛痛快快的在这里呆上几天，好好放松还不错！,3
带孩子玩的，孩子玩得特开心！可以和动物飞鸟近距离接触,5
早就听说很好玩，计划带小朋友去玩,5
靠近广州南站，有好几个旅游景点，包括动物园、飞鸟乐园、欢乐世界、水上乐园，每个点都能费一天功夫，绝对值得来！地踢3号线有短驳车去各个地方，很不错！,5
景区优美，景点集中，服务热情周到，有免费巴士通往各个景点！人流高峰期巴士摆渡也很及时到位，长隆集团打造这个项目非常成功！,5
想再去一次，虽然已隔了三年，但是我还想再去。,5
带孩子去的！小火车玩得开心！走路有点累！吃东西贵！,5
很酷很棒，特别适合小孩子玩的开心,5
门票贵啊，也就自驾的一段有点意思，步行观光的没什么意思，和深圳动物园差不多,5
非常不错，景致好，服务也不错，唯一的遗憾就是娃儿太小了，绝大多数项目不能参与,5
很好玩的游乐场所，一家大小都适合而且项目也多，最主要的是人很多每个游玩项目都要排很久的队。,5
白虎餐厅的就餐环境很棒！餐品也很正，海鲜新鲜不含糊。龙虾好吃不限量，这对我来说太重要了！虽然我不愿意承认我在白虎里吃了包子和稀饭，但我必须说它们太值了，看着包子的造型，品尝着鲜美的海鲜粥，我完全不后悔在白虎里吃它们！,5
广州旅游景点之一，也是必不可少的。,5
自驾车区看到的猛兽离得太远，不够刺激,4
非常好玩！网上定价格也合适！！,5
千万别再节假日去，排队排得让你怀疑人生！而且价格太贵，性价比一般般,4
很好的~干净玩的超级爽~啦啦啦啦~,5
动物园超赞，是亲子游的好去处。,5
高大上，亚洲最大最美最有活力的景区,5
亲子游两天入院很方便，实用物美价廉！！,5
很好玩的游乐场所，一家大小都适合而且项目也多，最主要的是人很多每个游玩项目都要排很久的队。,5
住在长隆酒店，去各个景点都有直通车，很方便，白虎自助餐厅自助种类多，很丰盛，酒店服务非常好，游玩完长隆后可以坐船到香港继续旅游,5
非常好的地方，孩子很喜欢，老少咸宜，百去不厌,5
暑假带孩子玩的好去处 各种的水上娱乐设施让他过足了瘾 只是好玩的几项需要排队 很长的队 这个比较烦 但是暑假孩子们玩的地方都这样…,4
大人和小孩都玩的挺开心的，下次还想去！这次亲友团不给力，没有把所有项目玩完！如果有机会一定把所有玩完！,5
这个度假区很大里面包含了很多个游玩的地方，个人认为比较好的就是野生动物世界或者欢乐世界，整个度假区都有免费班车，就算是走着也不算很远……一路上都是植被也不算是很晒,5
一定要带小孩去过一次的地方！非常棒！,5
超值的 一次出游，环境很棒，动物很多，体验不错！,5
不得不说长隆度假区每个做的都是精品，集合知识性趣味性一体，酒店也是充分利用了野生动物世界的元素。,5
非常值得一看，热情欢呼，现场气氛更浓愈，音响，布景，空中飞人，目不暇接，，大赞！真正是国际大马戏，建议外地朋友来广州，绝对是个必备参与项目，尤其是节目表演期间，穿插着与观众的亙动，很有趣。带动现场氛围，呼声呐喊不断。,4
亲子游两天入院很方便，实用物美价廉,5
女儿开心极了，可惜天气太热了。,5
第一次玩，感觉好好，没有玩之前以为自己怕刺激什么都不敢玩，真当你玩了时其实也没有什么，很值得，好开森也开心，谢谢也成为过往的你陪我度过美好的一天，放下心态做朋友真的挺好的比做恋人好，真的放下了，也祝你幸福,5
非常著名的旅游景点，玩的好开心，非常刺激！,5
陪孩子玩的，好地方，下次还去！,5
总体来说不如珠海长隆那么好。一来相对陈旧，二来管理比较混乱，工作人员的态度也要差些。长隆酒店就远不如珠海长隆的横琴湾，度假区内的接驳车路线不合理人员拥挤不堪。野生动物园的水平也很一般，不想珠海长隆的海洋馆那么出类拔萃。,3
